index,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,label
53719,0,-2,-11,-29,-23,-17,0,3,0.947754,-0.213379,0.182617,6.625,-1.5625,0.0625,62,16,161,X
53821,0,-2,-11,-29,-23,-17,0,3,0.947754,-0.213379,0.182617,6.625,-1.5625,0.0625,62,16,161,X
48592,0,-2,-9,-5,4,-11,-22,-3,0.938477,-0.180176,0.200684,-2.0625,0.25,-0.375,67,14,49,D
48643,0,-2,-9,-5,4,-11,-22,-3,0.938477,-0.180176,0.200684,-2.0625,0.25,-0.375,67,14,49,D
34997,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
34998,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
34999,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35000,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35001,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35002,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35003,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35004,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35005,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35006,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35007,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35008,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35009,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35010,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35011,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35012,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35013,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35014,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35015,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35016,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35017,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35018,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35019,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35020,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35021,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35022,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35023,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35024,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35025,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35026,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35027,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35028,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35029,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35030,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35031,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35032,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35033,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35034,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35035,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35036,0,-2,-4,2,8,11,-6,-3,0.706055,-0.414062,0.571289,2.6875,-1.6875,0.5,71,43,108,D
35481,0,-2,-3,-3,-4,-4,-4,0,0.676758,-0.540039,0.489746,0.1875,-2.6875,1.5,65,46,126,F
35532,0,-2,-3,-3,-4,-4,-4,0,0.676758,-0.540039,0.489746,0.1875,-2.6875,1.5,65,46,126,F
35446,0,-2,-2,1,-1,-16,-24,0,0.667969,-0.559082,0.495605,0.125,-1.5625,0.5,65,47,125,F
35497,0,-2,-2,1,-1,-16,-24,0,0.667969,-0.559082,0.495605,0.125,-1.5625,0.5,65,47,125,F
48602,0,-2,-1,0,-3,-61,-16,1,0.946777,-0.195312,0.202148,-1.6875,-0.625,-1.0625,67,14,50,D
48653,0,-2,-1,0,-3,-61,-16,1,0.946777,-0.195312,0.202148,-1.6875,-0.625,-1.0625,67,14,50,D
53780,0,-2,1,9,-1,3,4,1,0.938965,-0.192383,0.184082,-9.1875,-2.5,-3.4375,63,15,162,X
53882,0,-2,1,9,-1,3,4,1,0.938965,-0.192383,0.184082,-9.1875,-2.5,-3.4375,63,15,162,X
35490,0,-2,3,-4,-11,-13,-6,-4,0.677246,-0.541504,0.490723,0.375,-2.25,-0.8125,65,46,127,F
35541,0,-2,3,-4,-11,-13,-6,-4,0.677246,-0.541504,0.490723,0.375,-2.25,-0.8125,65,46,127,F
51022,0,-1,-16,-11,-8,-13,4,-4,0.813477,-0.419434,0.396973,1.375,-5.0625,9.0,65,33,15,N
51226,0,-1,-16,-11,-8,-13,4,-4,0.813477,-0.419434,0.396973,1.375,-5.0625,9.0,65,33,15,N
34460,0,-1,-8,0,9,16,30,11,0.819336,-0.190918,0.515137,1.125,-2.25,-0.125,79,32,90,B
34511,0,-1,-8,0,9,16,30,11,0.819336,-0.190918,0.515137,1.125,-2.25,-0.125,79,32,90,B
53772,0,-1,-7,-12,-7,-12,-2,1,0.955078,-0.227051,0.165527,12.125,-2.5625,3.9375,63,15,162,X
53874,0,-1,-7,-12,-7,-12,-2,1,0.955078,-0.227051,0.165527,12.125,-2.5625,3.9375,63,15,162,X
51049,0,-1,-6,-4,-4,-2,7,7,0.827637,-0.411621,0.376953,-0.4375,-0.4375,-2.125,65,33,16,N
51253,0,-1,-6,-4,-4,-2,7,7,0.827637,-0.411621,0.376953,-0.4375,-0.4375,-2.125,65,33,16,N
53740,0,-1,-4,-4,1,-6,-6,-3,0.953613,-0.220703,0.176758,5.5625,-0.5,2.875,63,16,160,X
53842,0,-1,-4,-4,1,-6,-6,-3,0.953613,-0.220703,0.176758,5.5625,-0.5,2.875,63,16,160,X
53736,0,-1,-2,9,14,1,-8,-17,0.941895,-0.179688,0.164062,2.3125,-0.3125,2.8125,64,15,160,X
53838,0,-1,-2,9,14,1,-8,-17,0.941895,-0.179688,0.164062,2.3125,-0.3125,2.8125,64,15,160,X
50388,0,-1,-1,-1,-3,-2,-2,-1,0.862793,-0.375977,0.31543,-0.75,-1.875,1.4375,65,27,165,K
50439,0,-1,-1,-1,-3,-2,-2,-1,0.862793,-0.375977,0.31543,-0.75,-1.875,1.4375,65,27,165,K
48582,0,-1,13,-1,-1,19,18,1,0.938477,-0.163574,0.182617,-1.6875,-1.6875,0.3125,67,14,49,D
48633,0,-1,13,-1,-1,19,18,1,0.938477,-0.163574,0.182617,-1.6875,-1.6875,0.3125,67,14,49,D
53778,0,0,-3,-7,-12,-6,-1,-3,0.933594,-0.22168,0.195312,-11.5625,-2.0,-7.4375,62,15,162,X
53880,0,0,-3,-7,-12,-6,-1,-3,0.933594,-0.22168,0.195312,-11.5625,-2.0,-7.4375,62,15,162,X
35480,0,0,-2,-4,-7,-14,-11,-3,0.67334,-0.539062,0.497559,0.5625,-2.375,1.3125,65,46,126,F
35531,0,0,-2,-4,-7,-14,-11,-3,0.67334,-0.539062,0.497559,0.5625,-2.375,1.3125,65,46,126,F
35449,0,0,-2,1,18,30,16,-8,0.678711,-0.53418,0.499023,2.0625,-1.0,-1.125,65,47,125,F
35500,0,0,-2,1,18,30,16,-8,0.678711,-0.53418,0.499023,2.0625,-1.0,-1.125,65,47,125,F
50391,0,0,-2,3,1,0,1,-2,0.883301,-0.36084,0.301758,1.8125,-1.75,-0.125,65,27,165,K
50442,0,0,-2,3,1,0,1,-2,0.883301,-0.36084,0.301758,1.8125,-1.75,-0.125,65,27,165,K
41821,0,0,-1,-2,-5,2,0,0,0.693848,-0.55957,0.484863,0.3125,1.6875,0.0625,65,46,143,E
42076,0,0,-1,-2,-5,2,0,0,0.693848,-0.55957,0.484863,0.3125,1.6875,0.0625,65,46,143,E
53798,0,0,0,-5,-5,-11,-5,-5,0.948242,-0.200684,0.173828,-0.3125,-2.0,-0.375,63,15,162,X
53900,0,0,0,-5,-5,-11,-5,-5,0.948242,-0.200684,0.173828,-0.3125,-2.0,-0.375,63,15,162,X
17035,0,0,0,0,0,0,0,0,0.588867,-0.501953,0.651855,-2.8125,-5.5,3.0,71,52,153,N
17036,0,0,0,0,0,0,0,0,0.588867,-0.501953,0.651855,-2.8125,-5.5,3.0,71,52,153,N
40953,0,0,0,0,0,0,0,0,0.63623,-0.618652,0.493164,-0.25,0.625,0.1875,64,51,150,B
41208,0,0,0,0,0,0,0,0,0.63623,-0.618652,0.493164,-0.25,0.625,0.1875,64,51,150,B
40954,0,0,0,0,0,0,0,0,0.637695,-0.615234,0.503418,0.8125,0.5625,0.125,64,51,150,B
41209,0,0,0,0,0,0,0,0,0.637695,-0.615234,0.503418,0.8125,0.5625,0.125,64,51,150,B
40955,0,0,0,0,0,0,0,0,0.638672,-0.613281,0.507812,0.75,0.3125,-0.75,64,51,149,B
41210,0,0,0,0,0,0,0,0,0.638672,-0.613281,0.507812,0.75,0.3125,-0.75,64,51,149,B
41261,0,0,0,0,0,0,0,0,0.664062,-0.599121,0.479004,0.1875,-0.0625,-1.375,64,49,148,C
41262,0,0,0,0,0,0,0,0,0.664062,-0.599121,0.479004,0.1875,-0.0625,-1.375,64,49,148,C
30142,0,0,0,0,0,0,0,0,0.758301,-0.400879,0.493652,-0.25,9.1875,0.5,70,39,96,L
30193,0,0,0,0,0,0,0,0,0.758301,-0.400879,0.493652,-0.25,9.1875,0.5,70,39,96,L
409,0,0,0,0,0,0,0,0,0.767578,-0.544922,0.39502,-11.5,-6.75,-15.3125,63,41,41,B
410,0,0,0,0,0,0,0,0,0.767578,-0.544922,0.39502,-11.5,-6.75,-15.3125,63,41,41,B
30141,0,0,0,0,0,0,0,0,0.773438,-0.39502,0.492188,-1.125,0.6875,0.6875,70,39,96,L
30192,0,0,0,0,0,0,0,0,0.773438,-0.39502,0.492188,-1.125,0.6875,0.6875,70,39,96,L
30143,0,0,0,0,0,0,0,0,0.773926,-0.387695,0.5,2.0,3.125,-0.5625,70,39,96,L
30194,0,0,0,0,0,0,0,0,0.773926,-0.387695,0.5,2.0,3.125,-0.5625,70,39,96,L
34426,0,0,0,0,0,0,0,0,0.782715,-0.247559,0.54541,0.3125,-1.5625,-1.4375,77,35,90,B
34477,0,0,0,0,0,0,0,0,0.782715,-0.247559,0.54541,0.3125,-1.5625,-1.4375,77,35,90,B
34425,0,0,0,0,0,0,0,0,0.787109,-0.253906,0.544922,0.8125,-2.0,-0.375,77,35,90,B
34476,0,0,0,0,0,0,0,0,0.787109,-0.253906,0.544922,0.8125,-2.0,-0.375,77,35,90,B
34427,0,0,0,0,0,0,0,0,0.789551,-0.252441,0.544434,-0.4375,-3.9375,-0.6875,77,35,90,B
34478,0,0,0,0,0,0,0,0,0.789551,-0.252441,0.544434,-0.4375,-3.9375,-0.6875,77,35,90,B
28663,0,0,0,0,0,0,0,0,0.83252,-0.402832,0.355469,1.5625,-2.25,7.25,65,33,99,F
28664,0,0,0,0,0,0,0,0,0.83252,-0.402832,0.355469,1.5625,-2.25,7.25,65,33,99,F
48554,0,0,2,-1,-2,2,0,3,0.938965,-0.180664,0.227051,2.6875,-3.9375,0.0625,67,14,49,D
48605,0,0,2,-1,-2,2,0,3,0.938965,-0.180664,0.227051,2.6875,-3.9375,0.0625,67,14,49,D
35482,0,0,2,1,0,23,2,-1,0.674805,-0.54248,0.48877,0.4375,-2.3125,0.0,65,46,126,F
35533,0,0,2,1,0,23,2,-1,0.674805,-0.54248,0.48877,0.4375,-2.3125,0.0,65,46,126,F
53753,0,0,2,4,2,-1,0,-5,0.947266,-0.230469,0.196289,1.4375,-1.125,1.25,64,15,160,X
53855,0,0,2,4,2,-1,0,-5,0.947266,-0.230469,0.196289,1.4375,-1.125,1.25,64,15,160,X
35477,0,0,3,2,0,-6,2,3,0.681152,-0.537598,0.492676,1.125,-2.3125,0.25,65,46,126,F
35528,0,0,3,2,0,-6,2,3,0.681152,-0.537598,0.492676,1.125,-2.3125,0.25,65,46,126,F
50644,0,1,-5,-2,0,3,-2,-1,0.839355,-0.416016,0.330566,1.75,-0.8125,-0.625,63,31,177,L
50695,0,1,-5,-2,0,3,-2,-1,0.839355,-0.416016,0.330566,1.75,-0.8125,-0.625,63,31,177,L
35489,0,1,-1,2,3,14,-35,-4,0.675781,-0.546387,0.496582,0.1875,-2.1875,-0.75,65,46,127,F
35540,0,1,-1,2,3,14,-35,-4,0.675781,-0.546387,0.496582,0.1875,-2.1875,-0.75,65,46,127,F
53742,0,1,0,-11,-3,1,-3,-6,0.938477,-0.230957,0.185547,-0.375,-1.625,-3.125,63,16,160,X
53844,0,1,0,-11,-3,1,-3,-6,0.938477,-0.230957,0.185547,-0.375,-1.625,-3.125,63,16,160,X
53786,0,1,5,4,1,9,-4,-4,0.936035,-0.207031,0.175781,2.625,-1.75,2.25,63,15,162,X
53888,0,1,5,4,1,9,-4,-4,0.936035,-0.207031,0.175781,2.625,-1.75,2.25,63,15,162,X
48570,0,1,6,1,-6,-24,-8,-2,0.946289,-0.177734,0.19043,-2.625,-1.75,-1.875,67,14,49,D
48621,0,1,6,1,-6,-24,-8,-2,0.946289,-0.177734,0.19043,-2.625,-1.75,-1.875,67,14,49,D
41847,0,1,36,6,1,6,5,1,0.743652,-0.494629,0.445312,2.8125,-0.9375,0.0,65,42,143,E
42102,0,1,36,6,1,6,5,1,0.743652,-0.494629,0.445312,2.8125,-0.9375,0.0,65,42,143,E
51048,0,2,-2,3,11,4,-1,-28,0.830078,-0.416016,0.374512,-4.6875,0.8125,-3.1875,65,33,16,N
51252,0,2,-2,3,11,4,-1,-28,0.830078,-0.416016,0.374512,-4.6875,0.8125,-3.1875,65,33,16,N
48584,0,2,0,0,-2,-30,-6,6,0.947754,-0.198242,0.212891,-2.6875,-2.3125,-0.75,67,14,49,D
48635,0,2,0,0,-2,-30,-6,6,0.947754,-0.198242,0.212891,-2.6875,-2.3125,-0.75,67,14,49,D
35465,0,2,5,-3,-5,-12,-9,5,0.679688,-0.543457,0.509277,1.375,-2.0625,1.3125,65,45,125,F
35516,0,2,5,-3,-5,-12,-9,5,0.679688,-0.543457,0.509277,1.375,-2.0625,1.3125,65,45,125,F
35471,0,2,7,-3,-13,-8,-17,-1,0.679688,-0.53418,0.504395,0.1875,-1.5625,0.75,65,45,126,F
35522,0,2,7,-3,-13,-8,-17,-1,0.679688,-0.53418,0.504395,0.1875,-1.5625,0.75,65,45,126,F
53726,0,2,7,2,-5,-1,2,-1,0.961914,-0.19043,0.166016,4.0625,0.5,0.8125,63,16,161,X
53828,0,2,7,2,-5,-1,2,-1,0.961914,-0.19043,0.166016,4.0625,0.5,0.8125,63,16,161,X
35475,0,4,2,-2,-5,5,8,7,0.685059,-0.543457,0.492188,0.75,-2.125,1.25,65,46,126,F
35526,0,4,2,-2,-5,5,8,7,0.685059,-0.543457,0.492188,0.75,-2.125,1.25,65,46,126,F
40957,0,4,11,20,17,-9,-34,-10,0.61377,-0.574219,0.51709,9.4375,-0.4375,-1.125,64,51,149,B
41212,0,4,11,20,17,-9,-34,-10,0.61377,-0.574219,0.51709,9.4375,-0.4375,-1.125,64,51,149,B
50685,0,4,15,10,-5,-19,-23,-2,0.844238,-0.422363,0.32373,1.5,-1.5,-0.5625,63,31,176,L
50736,0,4,15,10,-5,-19,-23,-2,0.844238,-0.422363,0.32373,1.5,-1.5,-0.5625,63,31,176,L
41799,0,7,16,34,14,-16,-22,9,0.748047,-0.5,0.44873,1.125,-0.625,0.1875,65,41,143,E
42054,0,7,16,34,14,-16,-22,9,0.748047,-0.5,0.44873,1.125,-0.625,0.1875,65,41,143,E
41800,0,8,23,13,12,31,-7,-1,0.750488,-0.489746,0.452637,0.125,-0.375,0.625,65,41,143,E
42055,0,8,23,13,12,31,-7,-1,0.750488,-0.489746,0.452637,0.125,-0.375,0.625,65,41,143,E
7078,0,8,97,12,5,47,11,-5,0.478516,-0.614258,0.662598,-0.9375,-0.4375,0.625,68,62,3,Q
58690,0,8,97,12,5,47,11,-5,0.478516,-0.614258,0.662598,-0.9375,-0.4375,0.625,68,62,3,Q
51020,0,23,7,-5,-9,6,-4,2,0.828125,-0.39502,0.384766,-7.3125,-1.9375,3.25,66,33,15,N
51224,0,23,7,-5,-9,6,-4,2,0.828125,-0.39502,0.384766,-7.3125,-1.9375,3.25,66,33,15,N
7037,1,-26,-6,-8,-1,-9,-3,-38,0.479492,-0.616699,0.656738,2.125,2.0625,-8.0,68,62,3,Q
58649,1,-26,-6,-8,-1,-9,-3,-38,0.479492,-0.616699,0.656738,2.125,2.0625,-8.0,68,62,3,Q
7026,1,-18,18,31,-1,-53,-24,4,0.450195,-0.610352,0.639648,-1.3125,0.6875,-0.5625,68,62,3,Q
58638,1,-18,18,31,-1,-53,-24,4,0.450195,-0.610352,0.639648,-1.3125,0.6875,-0.5625,68,62,3,Q
41855,1,-12,-5,-7,-3,-18,9,-15,0.740723,-0.506348,0.461426,0.125,0.4375,0.375,65,42,143,E
42110,1,-12,-5,-7,-3,-18,9,-15,0.740723,-0.506348,0.461426,0.125,0.4375,0.375,65,42,143,E
34446,1,-10,87,21,-4,-21,33,-16,0.827637,-0.196777,0.500977,-0.8125,-2.0,-2.625,79,32,90,B
34497,1,-10,87,21,-4,-21,33,-16,0.827637,-0.196777,0.500977,-0.8125,-2.0,-2.625,79,32,90,B
50429,1,-7,-16,-2,-4,-9,-1,-1,0.875,-0.288086,0.387207,-0.0625,-1.375,1.0,70,28,164,K
50480,1,-7,-16,-2,-4,-9,-1,-1,0.875,-0.288086,0.387207,-0.0625,-1.375,1.0,70,28,164,K
40981,1,-4,-64,-15,-3,-13,-4,9,0.736816,-0.506348,0.459961,3.9375,-1.0,-0.1875,65,43,148,B
41236,1,-4,-64,-15,-3,-13,-4,9,0.736816,-0.506348,0.459961,3.9375,-1.0,-0.1875,65,43,148,B
35960,1,-3,-5,-4,-8,-17,2,-6,0.683105,-0.253418,0.670898,11.5625,-30.9375,9.3125,79,43,112,H
36011,1,-3,-5,-4,-8,-17,2,-6,0.683105,-0.253418,0.670898,11.5625,-30.9375,9.3125,79,43,112,H
48600,1,-3,12,2,-4,-3,-13,0,0.937988,-0.183594,0.183105,-1.0,-1.5,-1.0625,67,14,50,D
48651,1,-3,12,2,-4,-3,-13,0,0.937988,-0.183594,0.183105,-1.0,-1.5,-1.0625,67,14,50,D
40987,1,-3,26,26,7,16,6,-3,0.72998,-0.507812,0.458984,0.25,-0.0625,0.1875,65,43,148,B
41242,1,-3,26,26,7,16,6,-3,0.72998,-0.507812,0.458984,0.25,-0.0625,0.1875,65,43,148,B
48564,1,-2,-15,-13,-8,-1,7,5,0.947266,-0.161621,0.172852,-6.125,0.3125,-1.75,67,14,49,D
48615,1,-2,-15,-13,-8,-1,7,5,0.947266,-0.161621,0.172852,-6.125,0.3125,-1.75,67,14,49,D
48588,1,-2,-11,-13,-5,2,13,5,0.950195,-0.194336,0.19043,-1.9375,-2.0625,-0.0625,67,14,49,D
48639,1,-2,-11,-13,-5,2,13,5,0.950195,-0.194336,0.19043,-1.9375,-2.0625,-0.0625,67,14,49,D
35492,1,-2,-7,6,12,1,24,5,0.680176,-0.54248,0.491211,0.0625,-1.5625,-0.75,65,46,127,F
35543,1,-2,-7,6,12,1,24,5,0.680176,-0.54248,0.491211,0.0625,-1.5625,-0.75,65,46,127,F
35956,1,-2,-5,-1,2,-11,-19,11,0.655273,-0.243652,0.703613,13.3125,-10.3125,7.3125,79,46,110,H
36007,1,-2,-5,-1,2,-11,-19,11,0.655273,-0.243652,0.703613,13.3125,-10.3125,7.3125,79,46,110,H
41772,1,-2,-3,-3,3,18,0,0,0.699707,-0.503418,0.44873,6.5625,-1.4375,6.875,66,46,143,E
42027,1,-2,-3,-3,3,18,0,0,0.699707,-0.503418,0.44873,6.5625,-1.4375,6.875,66,46,143,E
53735,1,-2,0,-4,0,9,7,3,0.940918,-0.236816,0.197266,-3.0625,-2.1875,-4.125,64,15,160,X
53837,1,-2,0,-4,0,9,7,3,0.940918,-0.236816,0.197266,-3.0625,-2.1875,-4.125,64,15,160,X
53737,1,-2,2,5,5,40,-2,-23,0.936035,-0.223633,0.184082,-7.8125,-1.75,-2.1875,64,15,160,X
53839,1,-2,2,5,5,40,-2,-23,0.936035,-0.223633,0.184082,-7.8125,-1.75,-2.1875,64,15,160,X
35485,1,-2,3,-4,-8,-19,-25,-4,0.679688,-0.539062,0.490723,0.1875,-2.1875,-0.125,65,46,126,F
35536,1,-2,3,-4,-8,-19,-25,-4,0.679688,-0.539062,0.490723,0.1875,-2.1875,-0.125,65,46,126,F
40995,1,-2,24,28,-3,-19,-7,2,0.728516,-0.523438,0.473145,-0.5,-0.5625,-0.6875,65,43,148,B
41250,1,-2,24,28,-3,-19,-7,2,0.728516,-0.523438,0.473145,-0.5,-0.5625,-0.6875,65,43,148,B
35491,1,-1,-5,-4,-6,-15,-6,-3,0.680664,-0.549316,0.494141,-0.375,-1.75,-1.3125,65,46,127,F
35542,1,-1,-5,-4,-6,-15,-6,-3,0.680664,-0.549316,0.494141,-0.375,-1.75,-1.3125,65,46,127,F
50409,1,-1,-5,-1,-1,-10,-1,4,0.869629,-0.281738,0.376465,-4.6875,-1.0,1.1875,70,28,164,K
50460,1,-1,-5,-1,-1,-10,-1,4,0.869629,-0.281738,0.376465,-4.6875,-1.0,1.1875,70,28,164,K
35458,1,-1,-4,-1,1,-2,-1,13,0.67627,-0.537598,0.493652,1.4375,-3.875,-0.5625,66,46,125,F
35509,1,-1,-4,-1,1,-2,-1,13,0.67627,-0.537598,0.493652,1.4375,-3.875,-0.5625,66,46,125,F
35445,1,-1,0,2,1,-3,-2,-1,0.665039,-0.557129,0.501953,0.25,-2.0,0.4375,65,47,125,F
35496,1,-1,0,2,1,-3,-2,-1,0.665039,-0.557129,0.501953,0.25,-2.0,0.4375,65,47,125,F
48589,1,-1,2,0,-2,-1,-5,-6,0.946289,-0.17334,0.194336,0.5625,-1.3125,0.0,67,14,49,D
48640,1,-1,2,0,-2,-1,-5,-6,0.946289,-0.17334,0.194336,0.5625,-1.3125,0.0,67,14,49,D
48583,1,-1,7,5,0,23,9,9,0.948242,-0.172852,0.189453,2.5625,-0.9375,0.625,67,14,49,D
48634,1,-1,7,5,0,23,9,9,0.948242,-0.172852,0.189453,2.5625,-0.9375,0.625,67,14,49,D
53792,1,-1,11,3,0,-6,-3,-4,0.94043,-0.184082,0.163574,3.9375,-2.1875,0.5625,63,15,162,X
53894,1,-1,11,3,0,-6,-3,-4,0.94043,-0.184082,0.163574,3.9375,-2.1875,0.5625,63,15,162,X
51019,1,0,-7,-4,-3,-5,8,-3,0.811035,-0.418945,0.416016,-4.5625,-1.8125,-0.75,66,33,15,N
51223,1,0,-7,-4,-3,-5,8,-3,0.811035,-0.418945,0.416016,-4.5625,-1.8125,-0.75,66,33,15,N
53789,1,0,-4,-2,0,-18,-1,5,0.940918,-0.250488,0.194336,-3.4375,-1.625,-2.6875,63,15,162,X
53891,1,0,-4,-2,0,-18,-1,5,0.940918,-0.250488,0.194336,-3.4375,-1.625,-2.6875,63,15,162,X
53750,1,0,1,5,7,-1,-2,0,0.932617,-0.212891,0.202148,-10.4375,-1.1875,-4.25,64,15,159,X
53852,1,0,1,5,7,-1,-2,0,0.932617,-0.212891,0.202148,-10.4375,-1.1875,-4.25,64,15,159,X
35483,1,1,-16,-2,2,6,5,5,0.679688,-0.546387,0.489258,0.4375,-1.75,-0.5,65,46,126,F
35534,1,1,-16,-2,2,6,5,5,0.679688,-0.546387,0.489258,0.4375,-1.75,-0.5,65,46,126,F
53757,1,1,-3,-3,15,13,0,2,0.899414,-0.258301,0.245117,-17.3125,-1.25,-9.25,63,16,161,X
53859,1,1,-3,-3,15,13,0,2,0.899414,-0.258301,0.245117,-17.3125,-1.25,-9.25,63,16,161,X
48597,1,1,0,5,-4,-37,-4,0,0.958008,-0.164062,0.185059,-4.875,-0.75,-0.75,67,14,50,D
48648,1,1,0,5,-4,-37,-4,0,0.958008,-0.164062,0.185059,-4.875,-0.75,-0.75,67,14,50,D
50395,1,1,1,2,0,-2,-1,-1,0.874023,-0.347168,0.32373,3.5625,0.25,-10.9375,65,27,165,K
50446,1,1,1,2,0,-2,-1,-1,0.874023,-0.347168,0.32373,3.5625,0.25,-10.9375,65,27,165,K
51012,1,1,5,-3,-8,-6,8,48,0.794922,-0.399414,0.454102,-12.1875,4.6875,1.625,67,33,14,N
51216,1,1,5,-3,-8,-6,8,48,0.794922,-0.399414,0.454102,-12.1875,4.6875,1.625,67,33,14,N
48561,1,1,5,7,0,-2,2,1,0.939941,-0.199707,0.191406,-2.4375,-2.0625,-1.8125,66,15,50,D
48612,1,1,5,7,0,-2,2,1,0.939941,-0.199707,0.191406,-2.4375,-2.0625,-1.8125,66,15,50,D
50434,1,1,9,-7,4,7,5,0,0.871094,-0.292969,0.384766,0.5,-1.625,-0.6875,70,28,164,K
50485,1,1,9,-7,4,7,5,0,0.871094,-0.292969,0.384766,0.5,-1.625,-0.6875,70,28,164,K
53745,1,1,13,3,-9,-15,-3,-3,0.941406,-0.212891,0.158691,2.625,0.375,2.0625,63,16,160,X
53847,1,1,13,3,-9,-15,-3,-3,0.941406,-0.212891,0.158691,2.625,0.375,2.0625,63,16,160,X
35493,1,1,15,-1,-3,11,23,5,0.681641,-0.54248,0.489746,-0.3125,-1.5,-0.375,65,46,127,F
